create_dt,metric_id,feature_id,feature_name,metrics,display_names,operating_system_type,Date,Value
31-01-2025,125,9,OVER ALL,DR_CoxApp | Visits with Chat and No Self Service Initiated,Visits with Chat but No Self Service,Apple iOS,08-10-2024,1.326
31-01-2025,126,9,OVER ALL,DR_CoxApp | Visits with No Self Service and No Chat,Visits with Neither Self Service nor Chat,Apple iOS,08-10-2024,31.261
31-01-2025,127,9,OVER ALL,DR_CoxApp | Visits not logged in,Not Logged-in Visits,Apple iOS,08-10-2024,17.712
31-01-2025,140,11,RESET MODEM,DR_Reset Modem - Home Page,Reset Modem Start Page Visits,Apple iOS,08-10-2024,4788
31-01-2025,141,11,RESET MODEM,DR_Reset Modem - Started Rebooting Process,Started Reset Process,Apple iOS,08-10-2024,91.332
31-01-2025,142,11,RESET MODEM,DR_Reset Modem - Rebooting Complete,Reset Process Complete,Apple iOS,08-10-2024,30.848
31-01-2025,143,11,RESET MODEM,DR_Reset Modem - Rebooting Incomplete,Reset Process Incomplete,Apple iOS,08-10-2024,44.935
31-01-2025,144,11,RESET MODEM,DR_Reset Modem - Agent Chat,Reset_Modem Interacted with Chat,Apple iOS,08-10-2024,14.475
31-01-2025,145,11,RESET MODEM,DR_Reset Modem - Error Outage,Error Outage,Apple iOS,08-10-2024,0
31-01-2025,146,11,RESET MODEM,DR_Reset Modem Error - Non Pay,Non Pay Error,Apple iOS,08-10-2024,0
31-01-2025,147,11,RESET MODEM,DR_Reset Modem Error -DMCA,DMCA Error,Apple iOS,08-10-2024,0
31-01-2025,148,12,RESET TV BOX,DR_Reset Tvbox - Home Page,Reset TV Box Start Page Visits,Apple iOS,08-10-2024,653
31-01-2025,149,12,RESET TV BOX,DR_Reset Tvbox - Rebooting,Reset_TV Started Reset Process,Apple iOS,08-10-2024,91.577
31-01-2025,150,12,RESET TV BOX,DR_Reset Tvbox - Complete,Reset_TV Process Complete,Apple iOS,08-10-2024,32.274
31-01-2025,151,12,RESET TV BOX,DR_Reset Tvbox - Incomplete,Reset_TV Process Incomplete,Apple iOS,08-10-2024,43.144
31-01-2025,152,12,RESET TV BOX,DR_Reset Tvbox - Agent Chat,Reset_TV Interacted with Chat,Apple iOS,08-10-2024,19.064
31-01-2025,153,12,RESET TV BOX,DR_Reset Tvbox - Error Outage,Reset_TV Error Outage,Apple iOS,08-10-2024,0
31-01-2025,154,12,RESET TV BOX,DR_Reset Tvbox Error - Non Pay,Reset_TV Non Pay Error,Apple iOS,08-10-2024,0
31-01-2025,155,12,RESET TV BOX,DR_Reset Tvbox Error - DMCA,Reset_TV DMCA Error,Apple iOS,08-10-2024,0
31-01-2025,182,15,SMART HELP,DR_SmartHelp - Landing Page,Devices Page Visits,Apple iOS,08-10-2024,3276
31-01-2025,183,15,SMART HELP,DR_SmartHelp - Started,Started Troubleshooting (Solution Center),Apple iOS,08-10-2024,2.869
31-01-2025,184,15,SMART HELP,DR_SmartHelp - Result,Saw a Result,Apple iOS,08-10-2024,94.681
31-01-2025,185,15,SMART HELP,DR_SmartHelp Result - Unknown,1st common reason (Unknown),Apple iOS,08-10-2024,69.663
31-01-2025,186,15,SMART HELP,DR_SmartHelp Result - Disconnected,2nd common reason (Disconnected),Apple iOS,08-10-2024,15.73
31-01-2025,187,15,SMART HELP,DR_SmartHelp Result - Incomplete Install,3rd common reason (Incomplete Install),Apple iOS,08-10-2024,4.494
31-01-2025,188,15,SMART HELP,DR_SmartHelp - Reboot Flow Started,Did a Device Reboot,Apple iOS,08-10-2024,1.374
31-01-2025,189,15,SMART HELP,DR_SmartHelp - P&P,Started Proactive and Preventive (P&P),Apple iOS,08-10-2024,59.158
31-01-2025,190,15,SMART HELP,DR_Smarthelp P&P - Let's troubleshoot together,Started P&P troubleshooting,Apple iOS,08-10-2024,54.231
31-01-2025,191,15,SMART HELP,DR_Smarthelp P&P - Reset Complete,Smarthelp Reset Complete,Apple iOS,08-10-2024,17.957
31-01-2025,192,15,SMART HELP,DR_Smarthelp P&P - Let's schedule a technician visit,Schedule Tech,Apple iOS,08-10-2024,25.077
31-01-2025,193,15,SMART HELP,DR_Smarthelp P&P - Connect with a support agent,Connect with Agent,Apple iOS,08-10-2024,5.573
31-01-2025,194,15,SMART HELP,DR_Smarthelp P&P - Interacted with Chat Agent,Smarthelp_P&P Interacted with Chat,Apple iOS,08-10-2024,15.841
31-01-2025,195,15,SMART HELP,DR_SmartHelp - Billing & Account Support,Clicked Billing & Account Support,Apple iOS,08-10-2024,19.139
31-01-2025,196,15,SMART HELP,DR_SmartHelp - Internet Support,Clicked Internet Support,Apple iOS,08-10-2024,18.529
31-01-2025,197,15,SMART HELP,DR_SmartHelp - TV Support,Clicked TV Support,Apple iOS,08-10-2024,1.252
31-01-2025,198,15,SMART HELP,DR_SmartHelp - Homelife Support,Clicked Homelife Support,Apple iOS,08-10-2024,0.488
31-01-2025,199,15,SMART HELP,DR_SmartHelp - Agent Chat,Smarthelp_Interacted with Chat,Apple iOS,08-10-2024,1.557
31-01-2025,237,1,BIL LING,DR_Visits to Billing Home,Billing Section Visits,Google Android,08-10-2024,17688
31-01-2025,238,1,BIL LING,DR_Billing Make a Payment,Make Payments,Google Android,08-10-2024,35.436
31-01-2025,239,1,BIL LING,DR_Client Errors on Make Payment,Client Errors on Payment Page,Google Android,08-10-2024,0
31-01-2025,240,1,BIL LING,DR_Server Errors on Make Payment,Server Errors on Payment Page,Google Android,08-10-2024,1.484
31-01-2025,241,1,BIL LING,DR_Payment Submit,Payment Submit,Google Android,08-10-2024,30.507
31-01-2025,242,1,BIL LING,DR_Payments,Payment Success Rate,Google Android,08-10-2024,98.239
31-01-2025,243,1,BIL LING,DR_Promise to Pay,Promise to Pay - Linkout,Google Android,08-10-2024,0
31-01-2025,244,1,BIL LING,DR_Promise to Pay (Native),Promise to Pay - Native,Google Android,08-10-2024,8.469
31-01-2025,245,1,BIL LING,DR_CoxApp | Billing - Additional time to pay (Link out),Additional time to pay - Linkout,Google Android,08-10-2024,62.417
31-01-2025,246,1,BIL LING,DR_CoxApp | Billing - Future date payment (Link out),Future date payment - Linkout,Google Android,08-10-2024,10.013
31-01-2025,247,1,BIL LING,DR_Billing - View Bill Details,Bill Downloads,Google Android,08-10-2024,5.077
31-01-2025,248,1,BIL LING,DR_Billing - Activity & Statements,Activity & Statements,Google Android,08-10-2024,8.107
31-01-2025,249,1,BIL LING,DR_Billing - Automatic Payments,Easy Pay Enrollments,Google Android,08-10-2024,3.268
31-01-2025,250,1,BIL LING,DR_Billing - Manage Payment Methods,Payment Method Changes,Google Android,08-10-2024,3.754
31-01-2025,251,1,BIL LING,DR_Billing - Agreements & Discounts,Agreement & Discounts,Google Android,08-10-2024,3.2
31-01-2025,252,1,BIL LING,DR_Billing - Bill Delivery,Bill Delivery Options,Google Android,08-10-2024,1.43
31-01-2025,253,1,BIL LING,DR_Billing - Edit Billing Address,Address Changes,Google Android,08-10-2024,0.181
31-01-2025,254,1,BIL LING,DR_Billing - Move My Service,Move Service,Google Android,08-10-2024,0.639
31-01-2025,255,1,BIL LING,DR_Billing visits to chat,Billing_Interacted with chat,Google Android,08-10-2024,3.816
31-01-2025,332,7,LOG IN,DR_Login Page Visits,Login Page Visits,Google Android,08-10-2024,36776
31-01-2025,333,7,LOG IN,DR_Successful logins,Login Success Rate,Google Android,08-10-2024,80.011
31-01-2025,334,7,LOG IN,DR_Auto Logins,Share of Auto Login (Remember/Biometrics),Google Android,08-10-2024,51.613
31-01-2025,335,7,LOG IN,DR_Clicks to MFA Verification,with TSV,Google Android,08-10-2024,6.67
31-01-2025,336,7,LOG IN,DR_Clicks on Forgot User ID,User ID Recovery,Google Android,08-10-2024,1.697
31-01-2025,337,7,LOG IN,Clicks on Forgot Password,Password Reset,Google Android,08-10-2024,2.037
31-01-2025,338,7,LOG IN,DR_Need to Register,Registration,Google Android,08-10-2024,2.379
31-01-2025,351,9,OVER ALL,DR_Visits,Visits,Google Android,08-10-2024,37028
31-01-2025,352,9,OVER ALL,Unique Visitors,Visitors,Google Android,08-10-2024,32535
31-01-2025,353,9,OVER ALL,Page Views,Page Views,Google Android,08-10-2024,712578
31-01-2025,354,9,OVER ALL,Average Time Spent on Page,Average Time Spent (mins),Google Android,08-10-2024,4.2
31-01-2025,355,9,OVER ALL,DR_New Visitors,New Visitors,Google Android,08-10-2024,4.907
31-01-2025,356,9,OVER ALL,DR_Server Errors,Server Errors,Google Android,08-10-2024,21.03
31-01-2025,357,9,OVER ALL,DR_Overall Chat,Visits to Chat,Google Android,08-10-2024,4.421
31-01-2025,358,9,OVER ALL,DR_Message Us,Visits to Chat (Bot),Google Android,08-10-2024,3.284
31-01-2025,359,9,OVER ALL,DR_Agent Chat,Visits to Agent Chat (Skip bot),Google Android,08-10-2024,1.383
31-01-2025,360,9,OVER ALL,DR_Self Service Initiated,Visits to Self Service Features,Google Android,08-10-2024,49.919
31-01-2025,361,9,OVER ALL,DR_CoxApp | Visits with Chat and No Self Service Initiated,Visits with Chat but No Self Service,Google Android,08-10-2024,1.199
31-01-2025,362,9,OVER ALL,DR_CoxApp | Visits with No Self Service and No Chat,Visits with Neither Self Service nor Chat,Google Android,08-10-2024,31.109
31-01-2025,363,9,OVER ALL,DR_CoxApp | Visits not logged in,Not Logged-in Visits,Google Android,08-10-2024,19.998
31-01-2025,376,11,RESET MODEM,DR_Reset Modem - Home Page,Reset Modem Start Page Visits,Google Android,08-10-2024,1641
31-01-2025,377,11,RESET MODEM,DR_Reset Modem - Started Rebooting Process,Started Reset Process,Google Android,08-10-2024,91.895
31-01-2025,378,11,RESET MODEM,DR_Reset Modem - Rebooting Complete,Reset Process Complete,Google Android,08-10-2024,27.321
31-01-2025,379,11,RESET MODEM,DR_Reset Modem - Rebooting Incomplete,Reset Process Incomplete,Google Android,08-10-2024,37.268
31-01-2025,380,11,RESET MODEM,DR_Reset Modem - Agent Chat,Reset_Modem Interacted with Chat,Google Android,08-10-2024,14.987
31-01-2025,381,11,RESET MODEM,DR_Reset Modem - Error Outage,Error Outage,Google Android,08-10-2024,5.058
31-01-2025,382,11,RESET MODEM,DR_Reset Modem Error - Non Pay,Non Pay Error,Google Android,08-10-2024,0.244
31-01-2025,383,11,RESET MODEM,DR_Reset Modem Error -DMCA,DMCA Error,Google Android,08-10-2024,0.548
31-01-2025,384,12,RESET TV BOX,DR_Reset Tvbox - Home Page,Reset TV Box Start Page Visits,Google Android,08-10-2024,239
31-01-2025,385,12,RESET TV BOX,DR_Reset Tvbox - Rebooting,Reset_TV Started Reset Process,Google Android,08-10-2024,92.887
31-01-2025,386,12,RESET TV BOX,DR_Reset Tvbox - Complete,Reset_TV Process Complete,Google Android,08-10-2024,30.18
31-01-2025,387,12,RESET TV BOX,DR_Reset Tvbox - Incomplete,Reset_TV Process Incomplete,Google Android,08-10-2024,20.27
31-01-2025,388,12,RESET TV BOX,DR_Reset Tvbox - Agent Chat,Reset_TV Interacted with Chat,Google Android,08-10-2024,13.514
31-01-2025,389,12,RESET TV BOX,DR_Reset Tvbox - Error Outage,Reset_TV Error Outage,Google Android,08-10-2024,6.276
31-01-2025,390,12,RESET TV BOX,DR_Reset Tvbox Error - Non Pay,Reset_TV Non Pay Error,Google Android,08-10-2024,0
31-01-2025,391,12,RESET TV BOX,DR_Reset Tvbox Error - DMCA,Reset_TV DMCA Error,Google Android,08-10-2024,0
31-01-2025,416,15,SMART HELP,DR_SmartHelp - Landing Page,Devices Page Visits,Google Android,08-10-2024,1491
31-01-2025,417,15,SMART HELP,DR_SmartHelp - Started,Started Troubleshooting (Solution Center),Google Android,08-10-2024,2.951
31-01-2025,418,15,SMART HELP,DR_SmartHelp - Result,Saw a Result,Google Android,08-10-2024,72.727
31-01-2025,419,15,SMART HELP,DR_SmartHelp Result - Unknown,1st common reason (Unknown),Google Android,08-10-2024,59.375
31-01-2025,420,15,SMART HELP,DR_SmartHelp Result - Disconnected,2nd common reason (Disconnected),Google Android,08-10-2024,18.75
31-01-2025,421,15,SMART HELP,DR_SmartHelp Result - Incomplete Install,3rd common reason (Incomplete Install),Google Android,08-10-2024,6.25
31-01-2025,422,15,SMART HELP,DR_SmartHelp - Reboot Flow Started,Did a Device Reboot,Google Android,08-10-2024,0.939
31-01-2025,423,15,SMART HELP,DR_SmartHelp - P&P,Started Proactive and Preventive (P&P),Google Android,08-10-2024,54.728
31-01-2025,424,15,SMART HELP,DR_Smarthelp P&P - Let's troubleshoot together,Started P&P troubleshooting,Google Android,08-10-2024,56.618
31-01-2025,425,15,SMART HELP,DR_Smarthelp P&P - Reset Complete,Smarthelp Reset Complete,Google Android,08-10-2024,13.235
31-01-2025,426,15,SMART HELP,DR_Smarthelp P&P - Let's schedule a technician visit,Schedule Tech,Google Android,08-10-2024,17.892
31-01-2025,427,15,SMART HELP,DR_Smarthelp P&P - Connect with a support agent,Connect with Agent,Google Android,08-10-2024,4.657
31-01-2025,428,15,SMART HELP,DR_Smarthelp P&P - Interacted with Chat Agent,Smarthelp_P&P Interacted with Chat,Google Android,08-10-2024,14.828
31-01-2025,429,15,SMART HELP,DR_SmartHelp - Billing & Account Support,Clicked Billing & Account Support,Google Android,08-10-2024,19.651
31-01-2025,430,15,SMART HELP,DR_SmartHelp - Internet Support,Clicked Internet Support,Google Android,08-10-2024,15.627
31-01-2025,431,15,SMART HELP,DR_SmartHelp - TV Support,Clicked TV Support,Google Android,08-10-2024,1.408
31-01-2025,432,15,SMART HELP,DR_SmartHelp - Homelife Support,Clicked Homelife Support,Google Android,08-10-2024,0.335
31-01-2025,433,15,SMART HELP,DR_SmartHelp - Agent Chat,Smarthelp_Interacted with Chat,Google Android,08-10-2024,0.939
31-01-2025,1000001,1,BIL LING,DR_Visits to Billing Home,Billing Section Visits,Both,08-10-2024,76292
31-01-2025,1000002,1,BIL LING,DR_Billing Make a Payment,Make Payments,Both,08-10-2024,35.479
31-01-2025,1000003,1,BIL LING,DR_Client Errors on Make Payment,Client Errors on Payment Page,Both,08-10-2024,0.004
31-01-2025,1000004,1,BIL LING,DR_Server Errors on Make Payment,Server Errors on Payment Page,Both,08-10-2024,0.351
31-01-2025,1000005,1,BIL LING,DR_Payment Submit,Payment Submit,Both,08-10-2024,32.103
31-01-2025,1000006,1,BIL LING,DR_Payments,Payment Success Rate,Both,08-10-2024,97.505
31-01-2025,1000007,1,BIL LING,DR_Promise to Pay,Promise to Pay - Linkout,Both,08-10-2024,0.001
31-01-2025,1000008,1,BIL LING,DR_Promise to Pay (Native),Promise to Pay - Native,Both,08-10-2024,5.999
31-01-2025,1000009,1,BIL LING,DR_CoxApp | Billing - Additional time to pay (Link out),Additional time to pay - Linkout,Both,08-10-2024,68.342
31-01-2025,10000010,1,BIL LING,DR_CoxApp | Billing - Future date payment (Link out),Future date payment - Linkout,Both,08-10-2024,9.591
31-01-2025,10000011,1,BIL LING,DR_Billing - View Bill Details,Bill Downloads,Both,08-10-2024,8.758
31-01-2025,10000012,1,BIL LING,DR_Billing - Activity & Statements,Activity & Statements,Both,08-10-2024,8.276
31-01-2025,10000013,1,BIL LING,DR_Billing - Automatic Payments,Easy Pay Enrollments,Both,08-10-2024,3.514
31-01-2025,10000014,1,BIL LING,DR_Billing - Manage Payment Methods,Payment Method Changes,Both,08-10-2024,4.09
31-01-2025,10000015,1,BIL LING,DR_Billing - Agreements & Discounts,Agreement & Discounts,Both,08-10-2024,3.048
31-01-2025,10000016,1,BIL LING,DR_Billing - Bill Delivery,Bill Delivery Options,Both,08-10-2024,1.296
31-01-2025,10000017,1,BIL LING,DR_Billing - Edit Billing Address,Address Changes,Both,08-10-2024,0.174
31-01-2025,10000018,1,BIL LING,DR_Billing - Move My Service,Move Service,Both,08-10-2024,0.794
31-01-2025,10000019,1,BIL LING,DR_Billing visits to chat,Billing_Interacted with chat,Both,08-10-2024,3.717
31-01-2025,10000020,7,LOG IN,DR_Login Page Visits,Login Page Visits,Both,08-10-2024,153492
31-01-2025,10000021,7,LOG IN,DR_Successful logins,Login Success Rate,Both,08-10-2024,81.613
31-01-2025,10000022,7,LOG IN,DR_Auto Logins,Share of Auto Login (Remember/Biometrics),Both,08-10-2024,76.286
31-01-2025,10000023,7,LOG IN,DR_Clicks to MFA Verification,with TSV,Both,08-10-2024,13.326
31-01-2025,10000024,7,LOG IN,DR_Clicks on Forgot User ID,User ID Recovery,Both,08-10-2024,0.956
31-01-2025,10000025,7,LOG IN,Clicks on Forgot Password,Password Reset,Both,08-10-2024,1.355
31-01-2025,10000026,7,LOG IN,DR_Need to Register,Registration,Both,08-10-2024,1.216
31-01-2025,10000027,9,OVER ALL,DR_Visits,Visits,Both,08-10-2024,154105
31-01-2025,10000028,9,OVER ALL,Unique Visitors,Visitors,Both,08-10-2024,131510
31-01-2025,10000029,9,OVER ALL,Page Views,Page Views,Both,08-10-2024,2181608
31-01-2025,10000030,9,OVER ALL,Average Time Spent on Page,Average Time Spent (mins),Both,08-10-2024,7.8
31-01-2025,10000031,9,OVER ALL,DR_New Visitors,New Visitors,Both,08-10-2024,3.583
31-01-2025,10000032,9,OVER ALL,DR_Server Errors,Server Errors,Both,08-10-2024,6.935
31-01-2025,10000033,9,OVER ALL,DR_Overall Chat,Visits to Chat,Both,08-10-2024,4.689
31-01-2025,10000034,9,OVER ALL,DR_Message Us,Visits to Chat (Bot),Both,08-10-2024,3.289
31-01-2025,10000035,9,OVER ALL,DR_Agent Chat,Visits to Agent Chat (Skip bot),Both,08-10-2024,1.612
31-01-2025,10000036,9,OVER ALL,DR_Self Service Initiated,Visits to Self Service Features,Both,08-10-2024,50.457
31-01-2025,10000037,9,OVER ALL,DR_CoxApp | Visits with Chat and No Self Service Initiated,Visits with Chat but No Self Service,Both,08-10-2024,1.295
31-01-2025,10000038,9,OVER ALL,DR_CoxApp | Visits with No Self Service and No Chat,Visits with Neither Self Service nor Chat,Both,08-10-2024,31.224
31-01-2025,10000039,9,OVER ALL,DR_CoxApp | Visits not logged in,Not Logged-in Visits,Both,08-10-2024,18.262
31-01-2025,10000040,11,RESET MODEM,DR_Reset Modem - Home Page,Reset Modem Start Page Visits,Both,08-10-2024,6429
31-01-2025,10000041,11,RESET MODEM,DR_Reset Modem - Started Rebooting Process,Started Reset Process,Both,08-10-2024,91.476
31-01-2025,10000042,11,RESET MODEM,DR_Reset Modem - Rebooting Complete,Reset Process Complete,Both,08-10-2024,29.944
31-01-2025,10000043,11,RESET MODEM,DR_Reset Modem - Rebooting Incomplete,Reset Process Incomplete,Both,08-10-2024,42.969
31-01-2025,10000044,11,RESET MODEM,DR_Reset Modem - Agent Chat,Reset_Modem Interacted with Chat,Both,08-10-2024,14.606
31-01-2025,10000045,11,RESET MODEM,DR_Reset Modem - Error Outage,Error Outage,Both,08-10-2024,1.291
31-01-2025,10000046,11,RESET MODEM,DR_Reset Modem Error - Non Pay,Non Pay Error,Both,08-10-2024,0.062
31-01-2025,10000047,11,RESET MODEM,DR_Reset Modem Error -DMCA,DMCA Error,Both,08-10-2024,0.14
31-01-2025,10000048,12,RESET TV BOX,DR_Reset Tvbox - Home Page,Reset TV Box Start Page Visits,Both,08-10-2024,892
31-01-2025,10000049,12,RESET TV BOX,DR_Reset Tvbox - Rebooting,Reset_TV Started Reset Process,Both,08-10-2024,91.928
31-01-2025,10000050,12,RESET TV BOX,DR_Reset Tvbox - Complete,Reset_TV Process Complete,Both,08-10-2024,31.707
31-01-2025,10000051,12,RESET TV BOX,DR_Reset Tvbox - Incomplete,Reset_TV Process Incomplete,Both,08-10-2024,36.951
31-01-2025,10000052,12,RESET TV BOX,DR_Reset Tvbox - Agent Chat,Reset_TV Interacted with Chat,Both,08-10-2024,17.561
31-01-2025,10000053,12,RESET TV BOX,DR_Reset Tvbox - Error Outage,Reset_TV Error Outage,Both,08-10-2024,1.682
31-01-2025,10000054,12,RESET TV BOX,DR_Reset Tvbox Error - Non Pay,Reset_TV Non Pay Error,Both,08-10-2024,0
31-01-2025,10000055,12,RESET TV BOX,DR_Reset Tvbox Error - DMCA,Reset_TV DMCA Error,Both,08-10-2024,0
31-01-2025,10000056,15,SMART HELP,DR_SmartHelp - Landing Page,Devices Page Visits,Both,08-10-2024,4767
31-01-2025,10000057,15,SMART HELP,DR_SmartHelp - Started,Started Troubleshooting (Solution Center),Both,08-10-2024,2.895
31-01-2025,10000058,15,SMART HELP,DR_SmartHelp - Result,Saw a Result,Both,08-10-2024,87.681
31-01-2025,10000059,15,SMART HELP,DR_SmartHelp Result - Unknown,1st common reason (Unknown),Both,08-10-2024,66.942
31-01-2025,10000060,15,SMART HELP,DR_SmartHelp Result - Disconnected,2nd common reason (Disconnected),Both,08-10-2024,16.529
31-01-2025,10000061,15,SMART HELP,DR_SmartHelp Result - Incomplete Install,3rd common reason (Incomplete Install),Both,08-10-2024,4.959
31-01-2025,10000062,15,SMART HELP,DR_SmartHelp - Reboot Flow Started,Did a Device Reboot,Both,08-10-2024,1.238
31-01-2025,10000063,15,SMART HELP,DR_SmartHelp - P&P,Started Proactive and Preventive (P&P),Both,08-10-2024,57.772
31-01-2025,10000064,15,SMART HELP,DR_Smarthelp P&P - Let's troubleshoot together,Started P&P troubleshooting,Both,08-10-2024,54.938
31-01-2025,10000065,15,SMART HELP,DR_Smarthelp P&P - Reset Complete,Smarthelp Reset Complete,Both,08-10-2024,16.558
31-01-2025,10000066,15,SMART HELP,DR_Smarthelp P&P - Let's schedule a technician visit,Schedule Tech,Both,08-10-2024,22.948
31-01-2025,10000067,15,SMART HELP,DR_Smarthelp P&P - Connect with a support agent,Connect with Agent,Both,08-10-2024,5.301
