"containment_metric_id","primary_intent","primary_intent_detail","sub_contact_id","selfservice_containment","initial_channel","lob","contact_dt","containment_rate","hs_feature_name","cont_display_metric_name","create_dt"
"53","Internet Support","Internet Service Quality","17","11","CoxApp","R","2024-09-15","64.71","S UPPORT","Support_containment_rate","2025-02-19"
"76","Security Support","Security Mobile App","29","28","CoxApp","R","2024-09-15","96.55","S UPPORT","Support_containment_rate","2025-02-19"
"20","Account Settings","Privacy","5","5","CoxApp","R","2024-09-15","100.0","LOG IN","Login_containment_rate","2025-02-19"
"4","Billing","Billing General","17960","17939","CoxApp","R","2024-09-15","99.88","BIL LING","Billing_containment_rate","2025-02-19"
"1","Equipment Support","SmartHelp","1431","1354","CoxApp","R","2024-09-15","94.62","SMART HELP","Smarthelp_containment_rate","2025-02-19"
"50","Internet Support","Internet General Support","1160","1147","CoxApp","R","2024-09-15","98.88","S UPPORT","Support_containment_rate","2025-02-19"
"31","Manage Services","Restart/Reconnect Service","2","0","CoxApp","R","2024-09-15","0.0","E COMMERCE","Ecommerce_containment_rate","2025-02-19"
"42","Equipment Support","Internet Pods","35","33","CoxApp","R","2024-09-15","94.29","S UPPORT","Support_containment_rate","2025-02-19"
"16","Account Settings","Contact Preferences","5","5","CoxApp","R","2024-09-15","100.0","LOG IN","Login_containment_rate","2025-02-19"
"59","Mobile Support","Mobile General Support","301","301","CoxApp","R","2024-09-15","100.0","S UPPORT","Support_containment_rate","2025-02-19"
"63","Phone Support","Phone General Support","33","32","CoxApp","R","2024-09-15","96.97","S UPPORT","Support_containment_rate","2025-02-19"
"12","Billing","Statement Inquiry","1322","1320","CoxApp","R","2024-09-15","99.85","BIL LING","Billing_containment_rate","2025-02-19"
"5","Billing","Billing Preferences","190","187","CoxApp","R","2024-09-15","98.42","BIL LING","Billing_containment_rate","2025-02-19"
"70","TV Support","TV Mobile App","408","406","CoxApp","R","2024-09-15","99.51","S UPPORT","Support_containment_rate","2025-02-19"
"21","Equipment Support","Add/Upgrade","14","11","CoxApp","R","2024-09-15","78.57","E COMMERCE","Ecommerce_containment_rate","2025-02-19"
"38","Equipment Support","Add/Upgrade","14","11","CoxApp","R","2024-09-15","78.57","S UPPORT","Support_containment_rate","2025-02-19"
"6","Billing","EasyPay","724","717","CoxApp","R","2024-09-15","99.03","BIL LING","Billing_containment_rate","2025-02-19"
"35","General Support","General Inquiry","559","556","CoxApp","R","2024-09-15","99.46","S UPPORT","Support_containment_rate","2025-02-19"
"52","Internet Support","Internet Service Interruption","226","190","CoxApp","R","2024-09-15","84.07","S UPPORT","Support_containment_rate","2025-02-19"
"23","Manage Services","Cox Complete Care","32","29","CoxApp","R","2024-09-15","90.63","E COMMERCE","Ecommerce_containment_rate","2025-02-19"
"68","TV Support","TV General Inquiry","95","95","CoxApp","R","2024-09-15","100.0","S UPPORT","Support_containment_rate","2025-02-19"
"41","Equipment Support","Equipment Return","4","4","CoxApp","R","2024-09-15","100.0","S UPPORT","Support_containment_rate","2025-02-19"
"10","Billing","Payment Concerns","1","0","CoxApp","R","2024-09-15","0.0","BIL LING","Billing_containment_rate","2025-02-19"
"18","Account Settings","Identity Management - Users","2884","2873","CoxApp","R","2024-09-15","99.62","LOG IN","Login_containment_rate","2025-02-19"
"30","Manage Services","Repackage","935","894","CoxApp","R","2024-09-15","95.61","E COMMERCE","Ecommerce_containment_rate","2025-02-19"
"51","Internet Support","Internet Mobile App","1970","1961","CoxApp","R","2024-09-15","99.54","S UPPORT","Support_containment_rate","2025-02-19"
"13","Billing","Usage Inquiry","11525","11475","CoxApp","R","2024-09-15","99.57","BIL LING","Billing_containment_rate","2025-02-19"
"14","Billing","Usage Inquiry","11525","11475","CoxApp","R","2024-09-15","99.57","DATA USAGE","Datausage_containment_rate","2025-02-19"
"7","Billing","Non-Pay Suspension/Disconnect","1757","1723","CoxApp","R","2024-09-15","98.06","BIL LING","Billing_containment_rate","2025-02-19"
"69","TV Support","TV General Support","211","210","CoxApp","R","2024-09-15","99.53","S UPPORT","Support_containment_rate","2025-02-19"
"27","Manage Services","Offer/Deal Inquiry","810","778","CoxApp","R","2024-09-15","96.05","E COMMERCE","Ecommerce_containment_rate","2025-02-19"
"40","Equipment Support","Device Swap","3","1","CoxApp","R","2024-09-15","33.33","S UPPORT","Support_containment_rate","2025-02-19"
"60","Mobile Support","Mobile Protection Plan","2","0","CoxApp","R","2024-09-15","0.0","S UPPORT","Support_containment_rate","2025-02-19"
"36","General Support","Mobile App","4","4","CoxApp","R","2024-09-15","100.0","S UPPORT","Support_containment_rate","2025-02-19"
"67","TV Support","TV Features","9","3","CoxApp","R","2024-09-15","33.33","S UPPORT","Support_containment_rate","2025-02-19"
"55","Internet Support","Speedtest","3","3","CoxApp","R","2024-09-15","100.0","S UPPORT","Support_containment_rate","2025-02-19"
"9","Billing","Payment Arrangement","2309","2274","CoxApp","R","2024-09-15","98.48","BIL LING","Billing_containment_rate","2025-02-19"
"11","Billing","Payment Method","196","195","CoxApp","R","2024-09-15","99.49","BIL LING","Billing_containment_rate","2025-02-19"
"15","Account Settings","Access/Authenticate","42","42","CoxApp","R","2024-09-15","100.0","LOG IN","Login_containment_rate","2025-02-19"
"58","Mobile Support","Mobile General Inquiry","96","93","CoxApp","R","2024-09-15","96.88","S UPPORT","Support_containment_rate","2025-02-19"
"26","Equipment Support","None","38","37","CoxApp","R","2024-09-15","97.37","E COMMERCE","Ecommerce_containment_rate","2025-02-19"
"44","Equipment Support","None","38","37","CoxApp","R","2024-09-15","97.37","S UPPORT","Support_containment_rate","2025-02-19"
"74","Security Support","Security General Inquiry","12","11","CoxApp","R","2024-09-15","91.67","S UPPORT","Support_containment_rate","2025-02-19"
"45","Equipment Support","Reboot","4940","4836","CoxApp","R","2024-09-14","97.89","S UPPORT","Support_containment_rate","2025-02-19"
"21","Manage Services","Add/Upgrade","1825","1737","CoxApp","R","2024-09-14","95.18","E COMMERCE","Ecommerce_containment_rate","2025-02-19"
"38","Manage Services","Add/Upgrade","1825","1737","CoxApp","R","2024-09-14","95.18","S UPPORT","Support_containment_rate","2025-02-19"
"27","Manage Services","Offer/Deal Inquiry","790","768","CoxApp","R","2024-09-14","97.22","E COMMERCE","Ecommerce_containment_rate","2025-02-19"
"74","Security Support","Security General Inquiry","19","16","CoxApp","R","2024-09-14","84.21","S UPPORT","Support_containment_rate","2025-02-19"
"30","Manage Services","Repackage","961","913","CoxApp","R","2024-09-14","95.01","E COMMERCE","Ecommerce_containment_rate","2025-02-19"
"2","Equipment Support","PnP","1728","1540","CoxApp","R","2024-09-14","89.12","SMART HELP","PnP_containment_rate","2025-02-19"
"11","Billing","Payment Method","221","218","CoxApp","R","2024-09-14","98.64","BIL LING","Billing_containment_rate","2025-02-19"
"41","Equipment Support","Equipment Return","4","3","CoxApp","R","2024-09-14","75.0","S UPPORT","Support_containment_rate","2025-02-19"
"49","Internet Support","Internet General Inquiry","2","2","CoxApp","R","2024-09-14","100.0","S UPPORT","Support_containment_rate","2025-02-19"
"36","General Support","Mobile App","1","1","CoxApp","R","2024-09-14","100.0","S UPPORT","Support_containment_rate","2025-02-19"
"7","Billing","Non-Pay Suspension/Disconnect","2065","2006","CoxApp","R","2024-09-14","97.14","BIL LING","Billing_containment_rate","2025-02-19"
"25","Manage Services","Move Address","557","487","CoxApp","R","2024-09-14","87.43","E COMMERCE","Ecommerce_containment_rate","2025-02-19"
"15","Account Settings","Access/Authenticate","64","64","CoxApp","R","2024-09-14","100.0","LOG IN","Login_containment_rate","2025-02-19"
"68","TV Support","TV General Inquiry","50","50","CoxApp","R","2024-09-14","100.0","S UPPORT","Support_containment_rate","2025-02-19"
"13","Billing","Usage Inquiry","11087","11041","CoxApp","R","2024-09-14","99.59","BIL LING","Billing_containment_rate","2025-02-19"
"14","Billing","Usage Inquiry","11087","11041","CoxApp","R","2024-09-14","99.59","DATA USAGE","Datausage_containment_rate","2025-02-19"
"18","Account Settings","Identity Management - Users","2920","2899","CoxApp","R","2024-09-14","99.28","LOG IN","Login_containment_rate","2025-02-19"
"52","Internet Support","Internet Service Interruption","235","190","CoxApp","R","2024-09-14","80.85","S UPPORT","Support_containment_rate","2025-02-19"
"26","Equipment Support","None","47","43","CoxApp","R","2024-09-14","91.49","E COMMERCE","Ecommerce_containment_rate","2025-02-19"
"44","Equipment Support","None","47","43","CoxApp","R","2024-09-14","91.49","S UPPORT","Support_containment_rate","2025-02-19"
"51","Internet Support","Internet Mobile App","1877","1866","CoxApp","R","2024-09-14","99.41","S UPPORT","Support_containment_rate","2025-02-19"
"3","Billing","Billing Concern","1151","1123","CoxApp","R","2024-09-14","97.57","BIL LING","Billing_containment_rate","2025-02-19"
"65","Phone Support","Phone Service Quality","1","1","CoxApp","R","2024-09-14","100.0","S UPPORT","Support_containment_rate","2025-02-19"
"59","Mobile Support","Mobile General Support","341","340","CoxApp","R","2024-09-14","99.71","S UPPORT","Support_containment_rate","2025-02-19"
"5","Billing","Billing Preferences","193","190","CoxApp","R","2024-09-14","98.45","BIL LING","Billing_containment_rate","2025-02-19"
"50","Internet Support","Internet General Support","1220","1209","CoxApp","R","2024-09-14","99.1","S UPPORT","Support_containment_rate","2025-02-19"
"17","Account Settings","Identity Management - Profile","1546","1527","CoxApp","R","2024-09-14","98.77","LOG IN","Login_containment_rate","2025-02-19"
"62","Phone Support","Phone Features","63","63","CoxApp","R","2024-09-14","100.0","S UPPORT","Support_containment_rate","2025-02-19"
"42","Equipment Support","Internet Pods","30","28","CoxApp","R","2024-09-14","93.33","S UPPORT","Support_containment_rate","2025-02-19"
"71","TV Support","TV Service Interruption","1","1","CoxApp","R","2024-09-14","100.0","S UPPORT","Support_containment_rate","2025-02-19"
"24","Manage Services","Disconnect/Downgrade","122","97","CoxApp","R","2024-09-14","79.51","E COMMERCE","Ecommerce_containment_rate","2025-02-19"
"58","Mobile Support","Mobile General Inquiry","93","93","CoxApp","R","2024-09-14","100.0","S UPPORT","Support_containment_rate","2025-02-19"
"53","Internet Support","Internet Service Quality","17","14","CoxApp","R","2024-09-14","82.35","S UPPORT","Support_containment_rate","2025-02-19"
"33","General Support","All Service Interruption","1675","1619","CoxApp","R","2024-09-14","96.66","S UPPORT","Support_containment_rate","2025-02-19"
"21","Equipment Support","Add/Upgrade","9","9","CoxApp","R","2024-09-14","100.0","E COMMERCE","Ecommerce_containment_rate","2025-02-19"
"38","Equipment Support","Add/Upgrade","9","9","CoxApp","R","2024-09-14","100.0","S UPPORT","Support_containment_rate","2025-02-19"
"26","Manage Services","None","99","97","CoxApp","R","2024-09-14","97.98","E COMMERCE","Ecommerce_containment_rate","2025-02-19"
"44","Manage Services","None","99","97","CoxApp","R","2024-09-14","97.98","S UPPORT","Support_containment_rate","2025-02-19"
"63","Phone Support","Phone General Support","40","39","CoxApp","R","2024-09-14","97.5","S UPPORT","Support_containment_rate","2025-02-19"
"23","Manage Services","Cox Complete Care","24","21","CoxApp","R","2024-09-14","87.5","E COMMERCE","Ecommerce_containment_rate","2025-02-19"
"67","TV Support","TV Features","9","5","CoxApp","R","2024-09-14","55.56","S UPPORT","Support_containment_rate","2025-02-19"
"20","Account Settings","Privacy","2","2","CoxApp","R","2024-09-14","100.0","LOG IN","Login_containment_rate","2025-02-19"
"72","TV Support","TV Service Quality","5","0","CoxApp","R","2024-09-14","0.0","S UPPORT","Support_containment_rate","2025-02-19"
"8","Billing","Pay Bill","22074","22043","CoxApp","R","2024-09-14","99.86","BIL LING","Billing_containment_rate","2025-02-19"
"4","Billing","Billing General","18743","18705","CoxApp","R","2024-09-14","99.8","BIL LING","Billing_containment_rate","2025-02-19"
"9","Billing","Payment Arrangement","2159","2117","CoxApp","R","2024-09-14","98.05","BIL LING","Billing_containment_rate","2025-02-19"
"48","Internet Support","Internet Features","730","719","CoxApp","R","2024-09-14","98.49","S UPPORT","Support_containment_rate","2025-02-19"
"70","TV Support","TV Mobile App","283","283","CoxApp","R","2024-09-14","100.0","S UPPORT","Support_containment_rate","2025-02-19"
"76","Security Support","Security Mobile App","36","35","CoxApp","R","2024-09-14","97.22","S UPPORT","Support_containment_rate","2025-02-19"
"34","General Support","Complaint/Escalation","4","0","CoxApp","R","2024-09-14","0.0","S UPPORT","Support_containment_rate","2025-02-19"
"40","Equipment Support","Device Swap","7","0","CoxApp","R","2024-09-14","0.0","S UPPORT","Support_containment_rate","2025-02-19"
"55","Internet Support","Speedtest","4","4","CoxApp","R","2024-09-14","100.0","S UPPORT","Support_containment_rate","2025-02-19"
"60","Mobile Support","Mobile Protection Plan","1","0","CoxApp","R","2024-09-14","0.0","S UPPORT","Support_containment_rate","2025-02-19"
"31","Manage Services","Restart/Reconnect Service","3","0","CoxApp","R","2024-09-14","0.0","E COMMERCE","Ecommerce_containment_rate","2025-02-19"
"75","Security Support","Security General Support","1","1","CoxApp","R","2024-09-14","100.0","S UPPORT","Support_containment_rate","2025-02-19"
"16","Account Settings","Contact Preferences","1","1","CoxApp","R","2024-09-14","100.0","LOG IN","Login_containment_rate","2025-02-19"
"6","Billing","EasyPay","816","811","CoxApp","R","2024-09-14","99.39","BIL LING","Billing_containment_rate","2025-02-19"
"69","TV Support","TV General Support","123","121","CoxApp","R","2024-09-14","98.37","S UPPORT","Support_containment_rate","2025-02-19"
"1","Equipment Support","SmartHelp","1326","1241","CoxApp","R","2024-09-14","93.59","SMART HELP","Smarthelp_containment_rate","2025-02-19"
"12","Billing","Statement Inquiry","1386","1382","CoxApp","R","2024-09-14","99.71","BIL LING","Billing_containment_rate","2025-02-19"
"35","General Support","General Inquiry","633","633","CoxApp","R","2024-09-14","100.0","S UPPORT","Support_containment_rate","2025-02-19"
"54","Internet Support","Manage Equipment","2","2","CoxApp","R","2024-09-14","100.0","S UPPORT","Support_containment_rate","2025-02-19"
"4","Billing","Billing General","24766","24665","CoxApp","R","2024-09-13","99.59","BIL LING","Billing_containment_rate","2025-02-19"
"25","Manage Services","Move Address","704","540","CoxApp","R","2024-09-13","76.7","E COMMERCE","Ecommerce_containment_rate","2025-02-19"
"16","Account Settings","Contact Preferences","4","4","CoxApp","R","2024-09-13","100.0","LOG IN","Login_containment_rate","2025-02-19"
"1","Equipment Support","SmartHelp","1384","1298","CoxApp","R","2024-09-13","93.79","SMART HELP","Smarthelp_containment_rate","2025-02-19"
"6","Billing","EasyPay","1031","1019","CoxApp","R","2024-09-13","98.84","BIL LING","Billing_containment_rate","2025-02-19"
"26","Manage Services","None","117","112","CoxApp","R","2024-09-13","95.73","E COMMERCE","Ecommerce_containment_rate","2025-02-19"
"44","Manage Services","None","117","112","CoxApp","R","2024-09-13","95.73","S UPPORT","Support_containment_rate","2025-02-19"
"5","Billing","Billing Preferences","251","242","CoxApp","R","2024-09-13","96.41","BIL LING","Billing_containment_rate","2025-02-19"
"51","Internet Support","Internet Mobile App","1864","1855","CoxApp","R","2024-09-13","99.52","S UPPORT","Support_containment_rate","2025-02-19"
